map_result; agent; rating; acs; kills; deaths; assists; kast; adr; hs_percent; fk; fd; team;
L;None;0;0;0;0;0;0;0;0;0;0;Obsidian Esports;
W;Sova; ;319;26;16;5; ; ; ;5; ;Obsidian Esports;
L;Sova; ;181;14;16;8; ; ; ;3; ;Obsidian Esports;
W;Sova; ;241;17;11;5; ; ; ;7; ;Obsidian Esports;
W;None;0;0;0;0;0;0;0;0;0;0;Obsidian Esports;
L;Sova; ;225;16;14;3; ; ; ;3; ;Obsidian Esports;
L;None;0;0;0;0;0;0;0;0;0;0;Obsidian Esports;
W;Sova; ;183;13;8;9; ; ; ;3; ;Obsidian Esports;
W;Sova; ;151;14;18;2; ; ; ;1; ;Obsidian Esports;
L;Sova; ;128;7;13;3; ;76;23%;2;1;Hogwarts;
L;Sova; ;91;4;13;0; ;61;57%;1;2;Hogwarts;
